RecordingTimestamp	GazePointIndex	GazePointX	GazePointY	DistanceLeft	DistanceRight	
2639	790	902	72	561.20	561.20	
2642	791	903	72	561.19	561.19	
2646	792	903	71	561.20	561.20	
2649	793	899	71	561.16	561.16	
2652	794	900	70	561.22	561.22	
2656	795	900	71	561.28	561.28	
2659	796	897	69	561.31	561.31	
2662	797	900	69	561.30	561.30	
2666	798	898	73	561.29	561.29	
2669	799	898	73	561.32	561.32	
2672	800	903	72	561.33	561.33	
2676	801	900	72	561.34	561.34	
2679	802	899	74	561.34	561.34	
2682	803	897	70	561.34	561.34	
2686	804	901	72	561.35	561.35	
2689	805	902	71	561.36	561.36	
2692	806	901	70	561.36	561.36	
2696	807	902	67	561.37	561.37	
2699	808	904	71	561.39	561.39	
2702	809	901	68	561.38	561.38	
2706	810	898	70	561.39	561.39	
2709	811	902	70	561.38	561.38	
2712	812	903	69	561.38	561.38	
2716	813	901	71	561.37	561.37	
2719	814	902	70	561.38	561.38	
2722	815	901	70	561.38	561.38	
2726	816	898	70	561.39	561.39	
2729	817	900	72	561.45	561.45	
2732	818	896	73	561.44	561.44	
2736	819	899	72	561.44	561.44	
2739	820	899	70	561.44	561.44	
2742	821	900	74	561.47	561.47	
2746	822	901	74	561.46	561.46	
2749	823	902	74	561.48	561.48	
2752	824	900	72	561.47	561.47	
2756	825	898	76	561.49	561.49	
2759	826	898	75	561.51	561.51	
2762	827	900	72	561.52	561.52	
2766	828	900	72	561.40	561.40	
2769	829	901	71	561.39	561.39	
2772	830	897	71	561.34	561.34	
2776	831	900	73	561.35	561.35	
2779	832	899	72	561.41	561.41	
2782	833	896	73	561.42	561.42	
2786	834	899	73	561.41	561.41	
2789	835	900	75	561.41	561.41	
2792	836	898	72	561.43	561.43	
2796	837	898	75	561.42	561.42	
2799	838	900	71	561.40	561.40	
2802	839	897	74	561.40	561.40	
2806	840	898	76	561.40	561.40	
2809	841	897	74	561.42	561.42	
2812	842	899	73	561.41	561.41	
2816	843	902	69	561.41	561.41	
2819	844	897	74	561.39	561.39	
2822	845	900	74	561.39	561.39	
2826	846	898	72	561.40	561.40	
2829	847	896	77	561.39	561.39	
2832	848	902	75	561.39	561.39	
2836	849	897	74	561.40	561.40	
2839	850	899	74	561.38	561.38	
2842	851	901	74	561.38	561.38	
2846	852	898	73	561.43	561.43	
2849	853	900	76	561.39	561.39	
2852	854	898	77	561.38	561.38	
2856	855	898	74	561.38	561.38	
2859	856	895	75	561.39	561.39	
2862	857	899	73	561.40	561.40	
2866	858	896	73	561.38	561.38	
2869	859	895	72	561.43	561.43	
2872	860	898	74	561.43	561.43	
2876	861	898	74	561.42	561.42	
2879	862	896	71	561.41	561.41	
2882	863	894	74	561.43	561.43	
2886	864	895	73	561.42	561.42	
2889	865	896	74	561.42	561.42	
2892	866	895	68	561.42	561.42	
2896	867	895	71	561.42	561.42	
2899	868	894	69	561.43	561.43	
2902	869	895	69	561.42	561.42	
2906	870	897	68	561.40	561.40	
2909	871	900	72	561.39	561.39	
2912	872	912	67	561.37	561.37	
2916	873	920	73	561.31	561.31	
2919	874	933	73	561.27	561.27	
2922	875	936	70	561.28	561.28	
2926	876	933	74	561.26	561.26	
2929	877	941	70	561.27	561.27	
2932	878	941	67	561.28	561.28	
2936	879	944	68	561.26	561.26	
2939	880	943	70	561.25	561.25	
2942	881	944	72	561.27	561.27	
2946	882	943	72	561.26	561.26	
2949	883	942	73	561.26	561.26	
2952	884	944	73	561.24	561.24	
2956	885	942	71	561.25	561.25	
2959	886	941	72	561.24	561.24	
2962	887	942	71	561.25	561.25	
2966	888	941	73	561.22	561.22	
2969	889	942	72	561.24	561.24	
2972	890	942	73	561.22	561.22	
2976	891	942	72	561.22	561.22	
2979	892	942	71	561.22	561.22	
2982	893	944	72	561.22	561.22	
2986	894	943	71	561.23	561.23	
2989	895	942	71	561.22	561.22	
2992	896	945	72	561.16	561.16	
2996	897	941	77	561.15	561.15	
2999	898	942	76	561.13	561.13	
3002	899	937	75	561.20	561.20	
3006	900	940	75	561.14	561.14	
3009	901	939	74	561.19	561.19	
3012	902	942	72	561.18	561.18	
3016	903	941	74	561.17	561.17	
3019	904	941	74	561.17	561.17	
3022	905	943	72	561.16	561.16	
3026	906	940	76	561.16	561.16	
3029	907	942	73	561.17	561.17	
3032	908	942	76	561.17	561.17	
3036	909	940	74	561.16	561.16	
3039	910	939	79	561.17	561.17	
3042	911	937	75	561.17	561.17	
3046	912	936	77	561.14	561.14	
3049	913	936	78	561.14	561.14	
3052	914	939	77	561.16	561.16	
3056	915	944	73	561.15	561.15	
3059	916	943	76	561.14	561.14	
3062	917	940	71	561.14	561.14	
3066	918	944	75	561.20	561.20	
3069	919	939	76	561.20	561.20	
3072	920	941	76	561.20	561.20	
3076	921	942	73	561.20	561.20	
3079	922	943	75	561.19	561.19	
3082	923	943	75	561.19	561.19	
3086	924	938	76	561.12	561.12	
3089	925	940	78	561.09	561.09	
3092	926	942	75	561.08	561.08	
3096	927	943	76	561.01	561.01	
3099	928	942	76	561.04	561.04	
3102	929	940	74	560.98	560.98	
3106	930	946	74	560.99	560.99	
3109	931	943	78	560.99	560.99	
3112	932	942	77	561.00	561.00	
3116	933	943	77	561.02	561.02	
3119	934	940	76	561.02	561.02	
3122	935	942	78	561.07	561.07	
3126	936	940	78	561.06	561.06	
3129	937	944	79	561.06	561.06	
3132	938	941	75	561.04	561.04	
3136	939	942	74	561.05	561.05	
3139	940	945	75	561.06	561.06	
3142	941	944	72	561.10	561.10	
3146	942	944	75	561.12	561.12	
3149	943	941	71	560.92	560.92	
3152	944	942	77	560.95	560.95	
3156	945	940	74	560.89	560.89	
3159	946	940	74	560.93	560.93	
3162	947	937	78	560.93	560.93	
3166	948	943	78	560.98	560.98	
3169	949	940	78	560.97	560.97	
3172	950	937	77	561.03	561.03	
3176	951	941	78	561.03	561.03	
3179	952	941	75	561.02	561.02	
3182	953	942	77	561.03	561.03	
3186	954	940	76	561.03	561.03	
3189	955	940	73	561.04	561.04	
3192	956	939	76	561.04	561.04	
3196	957	943	74	561.04	561.04	
3199	958	941	73	561.03	561.03	
3202	959	942	74	561.03	561.03	
3206	960	946	75	561.04	561.04	
3209	961	945	75	561.05	561.05	
3212	962	944	74	560.99	560.99	
3216	963	947	73	560.93	560.93	
3219	964	947	75	560.97	560.97	
3222	965	943	74	560.95	560.95	
3226	966	942	76	560.89	560.89	
3229	967	944	76	560.98	560.98	
3232	968	941	75	561.00	561.00	
3236	969	942	76	560.99	560.99	
3239	970	941	77	561.00	561.00	
3242	971	942	75	561.01	561.01	
3246	972	939	75	560.99	560.99	
3249	973	943	78	561.00	561.00	
3252	974	937	77	561.00	561.00	
3256	975	940	78	561.01	561.01	
3259	976	941	76	561.01	561.01	
3262	977	943	78	561.00	561.00	
3266	978	945	73	561.07	561.07	
3269	979	941	80	561.07	561.07	
3272	980	945	75	561.07	561.07	
3276	981	945	78	561.07	561.07	
3279	982	944	78	561.06	561.06	
3282	983	942	76	561.08	561.08	
3286	984	943	76	561.08	561.08	
3289	985	943	72	561.08	561.08	
3292	986	943	71	561.09	561.09	
3296	987	944	76	561.10	561.10	
3299	988	945	75	561.09	561.09	
3302	989	946	75	561.10	561.10	
3306	990	946	75	561.11	561.11	
3309	991	944	76	561.11	561.11	
3312	992	946	75	561.06	561.06	
3316	993	948	74	561.08	561.08	
3319	994	944	73	560.99	560.99	
3322	995	947	74	561.06	561.06	
3326	996	943	73	561.12	561.12	
3329	997	943	75	561.12	561.12	
3332	998	946	73	561.14	561.14	
3336	999	945	73	561.14	561.14	
3339	1000	945	74	561.14	561.14
